Token ID,Name,Status,Legend,Background,Background Points,Skin,Skin Points,Type,Type Points,Body,Body Points,Mouth,Mouth Points,Eyes,Eyes Points,Head,Head Points,Special,Special Points,Trait Subtotal,Collection Score,Status Bonus,Total UglyPoints,Overall Rank,Collection Rank,Scoring Tier
2788,Squig #2788,Reloaded,,Light Blue,60,Dark Brown Elf,80,Squig Elf,80,Flame Sweat,95,Open,70,Surgery Lashes,85,Afro Blonde,95,None,0,565,565,0,565,3212,2713,Reloaded
2789,Squig #2789,Reloaded,,Pink,60,Green,80,Squig,75,White Tank,80,Oh,70,Cyclops Lashes,65,Visor With Hair,105,None,0,535,535,0,535,4193,4092,Reloaded
2790,Squig #2790,Reloaded,,Orange,60,Brown,70,Squig,75,Brown Suit,100,Gold Giant Tongue,100,Cyclops,65,Dennis Pink,105,None,0,575,575,0,575,2816,2189,Reloaded
2791,Squig #2791,Reloaded,,Green Boom,70,Amphibian Purple,105,Amphibian,110,Army Tee,95,Neutral,65,Angry Cyclops Lashes,75,Multi Cap,105,None,0,625,625,0,625,1537,403,Reloaded
2792,Squig #2792,Reloaded,,Purple Boom,70,Dark Brown,70,Squig,75,Blue Puffy,90,Smile,70,Triple Lashes,65,Golf,115,None,0,555,555,0,555,3577,3233,Reloaded
2793,Squig #2793,Reloaded,,Light Blue Splash,70,Green,80,Squig,75,Fast Food Hoodie,105,Neutral,65,Bionic,80,Hockey Helmet,115,None,0,590,590,0,590,2328,1522,Reloaded
2794,Squig #2794,Reloaded,,Light Blue Boom,70,Dark Zombie,95,Zombie,110,Red Bralette,90,Neutral,65,Angry Cyclops Lashes,75,Green Cap,90,None,0,595,595,0,595,2191,1327,Reloaded
2795,Squig #2795,Reloaded,,Light Blue Boom,70,Dark Zombie,95,Zombie,110,Pink Surf Lycra,90,Neutral,65,Angry Triple Lashes,75,Pink Ugly Cap,95,None,0,600,600,0,600,2048,1127,Reloaded
2796,Squig #2796,Reloaded,,Grey Boom,70,Beige,70,Squig,75,Dog Tank,85,Afraid,70,Terminator,115,Yellow Punk,85,Smile Necklace,30,600,600,0,600,2048,1127,Reloaded
2797,Squig #2797,Reloaded,,Yellow Boom,70,Beige,70,Squig,75,Brown Suit,100,Open,70,Angry Cyclops,70,Yellow Punk,85,None,0,540,540,0,540,4073,3927,Reloaded
2798,Squig #2798,Reloaded,,Orange Boom,70,Robot,105,Robot,120,Green White Polo,90,Oh,70,Triple,65,Gold Bow,120,None,0,640,640,0,640,1395,194,Reloaded
2799,Squig #2799,Reloaded,,Orange,60,Dark Brown,70,Squig,75,Baseball Jersey Red,90,Blue Tongue,85,Triple Lashes,65,White Cowboy,105,None,0,550,550,0,550,3760,3487,Reloaded
2800,Squig #2800,Reloaded,,Light Blue Portal,85,Green Elf,85,Squig Elf,80,Fisherman Multi,95,Neutral,65,Sleepy Triple,75,Multi Cap,105,None,0,590,590,0,590,2328,1522,Reloaded
2801,Squig #2801,Reloaded,,Orange Splash,70,Dark Brown,70,Squig,75,Blue Surf Lycra,90,Open,70,Angry Cyclops Lashes,75,Crown,110,None,0,560,560,0,560,3390,2969,Reloaded
2802,Squig #2802,Reloaded,,Green Splash,70,Amphibian Purple,105,Amphibian,110,White Tank,80,Open,70,Angry Cyclops Lashes,75,Fresh Cut,100,None,0,610,610,0,610,1818,810,Reloaded
2803,Squig #2803,Reloaded,,Light Blue Boom,70,Brown Elf,80,Squig Elf,80,Yellow Pink Polo,85,Sad,70,Triple,65,Bald,95,Gold Earring,20,565,565,0,565,3212,2713,Reloaded
2804,Squig #2804,Reloaded,,Yellow Portal,85,Dark Brown,70,Squig,75,Triangle Longue Tee,85,Toothless,75,Triple Lashes,65,Ugly Black Cap,95,None,0,550,550,0,550,3760,3487,Reloaded
2805,Squig #2805,Reloaded,,Grey,60,Dark Brown,70,Squig,75,Basketball Red,105,Oh,70,Angry Triple,75,Zeus Hand,125,None,0,580,580,0,580,2630,1928,Reloaded
2806,Squig #2806,Reloaded,,Orange Portal,80,Crystal Elf,115,Squig Elf,80,Purple Transparent Shirt,100,Tape,90,Triple,65,Pink Cowboy,100,None,0,630,630,0,630,1477,321,Reloaded
2807,Squig #2807,Reloaded,,Grey,60,Beige,70,Squig,75,Ugly Side of the Moon,105,Mustache,85,Cyclops,65,Cowboy,95,None,0,555,555,0,555,3577,3233,Reloaded
2808,Squig #2808,Reloaded,,Purple Portal,80,Dark Brown Elf,80,Squig Elf,80,Dog Tank,85,Giant Tongue,90,Triple Lashes,65,Parted,95,None,0,575,575,0,575,2816,2189,Reloaded
2809,Squig #2809,Reloaded,,Yellow,60,Green,80,Squig,75,White Tank,80,Toothless,75,Angry Cyclops,70,Sombrero,110,Smile Necklace,30,580,580,0,580,2630,1928,Reloaded
2810,Squig #2810,Reloaded,,Purple Boom,70,Dark Zombie,95,Zombie,110,Blue Puffy,90,Toothless,75,Angry Triple Lashes,75,Pink Ugly Cap,95,None,0,610,610,0,610,1818,810,Reloaded
2811,Squig #2811,Reloaded,,Purple,60,Dark Brown,70,Squig,75,Multi Overalls,90,Sad,70,Triple Lashes,65,Nurse,95,Sad Necklace,35,560,560,0,560,3390,2969,Reloaded
2812,Squig #2812,Reloaded,,Orange Boom,70,Brown,70,Squig,75,Ugly Football Club,95,Open,70,Angry Triple,75,Yellow Sunhat,95,None,0,550,550,0,550,3760,3487,Reloaded
2813,Squig #2813,Reloaded,,Grey Splash,70,Purple Elf,85,Squig Elf,80,White Tee Red Bandana,90,Futuristic Mask,100,Cyclops,65,White Backwards Cap,95,None,0,585,585,0,585,2479,1724,Reloaded
2814,Squig #2814,Reloaded,,Light Blue Boom,70,Zombie,100,Zombie,110,Blue Tracksuit,90,Neutral,65,Triple Lashes,65,Black Cap,90,None,0,590,590,0,590,2328,1522,Reloaded
2815,Squig #2815,Reloaded,,Purple Splash,70,Beige Elf,80,Squig Elf,80,Green Tee,85,Sewn,90,Sleepy Triple,75,Rainbow,130,Smile Necklace,30,640,640,0,640,1395,194,Reloaded
2816,Squig #2816,Reloaded,,Yellow,60,Beige Elf,80,Squig Elf,80,Better Ugly Than Late Tee,105,Neutral,65,Cyclops Lashes,65,VR Goggles,120,Gold Earring,20,595,595,0,595,2191,1327,Reloaded
2817,Squig #2817,Reloaded,,Orange Boom,70,Robot,105,Robot,120,Triangle Longue Tee,85,Oh,70,Surgery Lashes,85,Nurse,95,None,0,630,630,0,630,1477,321,Reloaded
2818,Squig #2818,Reloaded,,Yellow,60,Brown,70,Squig,75,Blue Tracksuit,90,Neutral,65,Angry Cyclops Lashes,75,Pink Bowl,85,None,0,520,520,0,520,4406,4391,Reloaded
2819,Squig #2819,Reloaded,,Light Blue Splash,70,Green Elf,85,Squig Elf,80,Born Ugly Tee,85,Blue Tongue,85,Triple,65,Brain Bucket,110,Ugly Necklace,40,620,620,0,620,1611,517,Reloaded
2820,Squig #2820,Reloaded,,Light Blue Splash,70,Green Elf,85,Squig Elf,80,Fastfood Shirt,100,Sad,70,Surgery Lashes,85,Pink Sunhat,90,None,0,580,580,0,580,2630,1928,Reloaded
2821,Squig #2821,Reloaded,,Yellow,60,Beige,70,Squig,75,Black Tank,80,Duck,95,Cyclops Lashes,65,Yellow Punk,85,None,0,530,530,0,530,4307,4255,Reloaded
2822,Squig #2822,Reloaded,,Pink,60,Robot,105,Robot,120,Pink Surf Lycra,90,Neutral,65,Angry Cyclops,70,Fresh Cut,100,None,0,610,610,0,610,1818,810,Reloaded
2823,Squig #2823,Reloaded,,Purple,60,Brown,70,Squig,75,Born Ugly Tank Yellow,90,Oh,70,Angry Cyclops Lashes,75,Watermelon Bucket,110,None,0,550,550,0,550,3760,3487,Reloaded
2824,Squig #2824,Reloaded,,Pink Boom,70,Purple Elf,85,Squig Elf,80,White Sweat,90,Neutral,65,Triple,65,Blonde Hair Bandana,90,Monocle,40,585,585,0,585,2479,1724,Reloaded
2825,Squig #2825,Reloaded,,Orange,60,Dark Brown,70,Squig,75,Naked,90,Neutral,65,Suspect Cyclops,80,White Backwards Cap,95,None,0,535,535,0,535,4193,4092,Reloaded
2826,Squig #2826,Reloaded,,Green,60,Brown,70,Squig,75,Black Jacket,90,Smile,70,Bionic,80,Pink Bowl,85,Nouns Glasses,45,575,575,0,575,2816,2189,Reloaded
2827,Squig #2827,Reloaded,,Grey Boom,70,Dark Brown,70,Squig,75,Black Suit,95,Neutral,65,Cyclops Lashes,65,Brown Hair Bandana,95,Multi Earring,25,560,560,0,560,3390,2969,Reloaded
2828,Squig #2828,Reloaded,,Green,60,Brown Elf,80,Squig Elf,80,Naked,90,Afraid,70,Cyclops,65,Bandana,100,None,0,545,545,0,545,3920,3709,Reloaded
2829,Squig #2829,Reloaded,,Yellow Splash,70,Dark Robot,110,Robot,120,Green White Polo,90,Afraid,70,Triple,65,Green Ugly Cap,85,None,0,610,610,0,610,1818,810,Reloaded
2830,Squig #2830,Reloaded,,Grey,60,Beige,70,Squig,75,Blue Overalls,90,Tongue,80,Cyclops,65,Green Cap,90,None,0,530,530,0,530,4307,4255,Reloaded
2831,Squig #2831,Reloaded,,Orange Splash,70,Brown Elf,80,Squig Elf,80,Fisherman Multi,95,Oh,70,Angry Cyclops,70,Ice Cream,110,Dino,45,620,620,0,620,1611,517,Reloaded
2832,Squig #2832,Reloaded,,Purple,60,Brown,70,Squig,75,Cowboy Red,90,Blue Tongue,85,Triple,65,Boom Bucket,115,Monocle,40,600,600,0,600,2048,1127,Reloaded
2833,Squig #2833,Reloaded,,Pink Boom,70,Dark Zombie,95,Zombie,110,Dog Tank,85,Gold Giant Tongue,100,Cyclops,65,Green Ugly Cap,85,None,0,610,610,0,610,1818,810,Reloaded
2834,Squig #2834,Reloaded,,Yellow,60,Dark Zombie,95,Zombie,110,White Bralette,90,Giant Tongue,90,Angry Cyclops,70,Paper Boat,100,Gold Earring,20,635,635,0,635,1433,249,Reloaded
2835,Squig #2835,Reloaded,,Pink Boom,70,Dark Zombie,95,Zombie,110,Born Ugly Tee,85,Neutral,65,Anger Cyclops,75,Beavis Hair,120,None,0,620,620,0,620,1611,517,Reloaded
2836,Squig #2836,Reloaded,,Yellow,60,Green,80,Squig,75,Green Polo,90,Sad,70,Sleepy Triple,75,Boxing,130,None,0,580,580,0,580,2630,1928,Reloaded
2837,Squig #2837,Reloaded,,Yellow,60,Dark Brown,70,Squig,75,Anti GM GM Club Tee,100,Neutral,65,Cyclops Lashes,65,Nurse,95,None,0,530,530,0,530,4307,4255,Reloaded
2838,Squig #2838,Reloaded,,Grey Boom,70,Green Elf,85,Squig Elf,80,Purple Tee,80,Neutral,65,Triple,65,Blonde Hair Bandana,90,None,0,535,535,0,535,4193,4092,Reloaded
2839,Squig #2839,Reloaded,,Light Blue Boom,70,Amphibian Purple,105,Amphibian,110,Bowling Shirt,95,Tongue,80,Sleepy Triple,75,White Backwards Cap,95,None,0,630,630,0,630,1477,321,Reloaded
2840,Squig #2840,Reloaded,,Purple Boom,70,Beige Elf,80,Squig Elf,80,Green White Polo,90,Oh,70,Angry Cyclops Lashes,75,Green Ugly Cap,85,Multi Earring,25,575,575,0,575,2816,2189,Reloaded
2841,Squig #2841,Reloaded,,Green,60,Beige,70,Squig,75,Green Tee,85,Neutral,65,Triple Lashes,65,Pink Beanie,95,Weed Necklace,40,555,555,0,555,3577,3233,Reloaded
2842,Squig #2842,Reloaded,,Yellow Boom,70,Green,80,Squig,75,Flowers Shirt,95,Blue Tongue,85,Angry Triple,75,Mountie,95,None,0,575,575,0,575,2816,2189,Reloaded
2843,Squig #2843,Reloaded,,Yellow Boom,70,Dark Brown,70,Squig,75,Triangle Longue Tee,85,Oh,70,Bionic Lashes,80,I Need TP,110,Green Laser,50,610,610,0,610,1818,810,Reloaded
2844,Squig #2844,Reloaded,,Pink Splash,70,Purple,80,Squig,75,Yellow Puffy,90,Gold Digger,100,Angry Triple,75,Purr Paw,110,Multi Earring,25,625,625,0,625,1537,403,Reloaded
2845,Squig #2845,Reloaded,,Orange Boom,70,Dark Brown,70,Squig,75,Black Hoodie,85,Sad,70,Cyclops,65,Green Visor,110,None,0,545,545,0,545,3920,3709,Reloaded
2846,Squig #2846,Reloaded,,Pink Splash,70,Dark Brown Elf,80,Squig Elf,80,Dog Tank,85,Toothless,75,Cyclops,65,Pink Sunhat,90,None,0,545,545,0,545,3920,3709,Reloaded
2847,Squig #2847,Reloaded,,Orange Portal,80,Purple Elf,85,Squig Elf,80,Borat,105,Revive Pill,95,Bionic,80,Mountie,95,None,0,620,620,0,620,1611,517,Reloaded
2848,Squig #2848,Reloaded,Gold Power,,0,,0,,0,,0,,0,,0,,0,,0,0,1000,0,1000,6,1,Reloaded Legendary
2849,Squig #2849,Reloaded,,Purple Splash,70,Amphibian Green,110,Amphibian,110,Yellow Pink Polo,85,Oh,70,Triple Lashes,65,Crown,110,None,0,620,620,0,620,1611,517,Reloaded
2850,Squig #2850,Reloaded,,Purple Portal,80,Beige,70,Squig,75,Black Tank,80,Sewn,90,Angry Cyclops Lashes,75,Nurse,95,Weed Necklace,40,605,605,0,605,1936,962,Reloaded
2851,Squig #2851,Reloaded,,Purple Splash,70,Brown Elf,80,Squig Elf,80,Dog Tank,85,Oh,70,Angry Triple Lashes,75,I Need TP,110,None,0,570,570,0,570,3009,2450,Reloaded
2852,Squig #2852,Reloaded,,Pink Portal,80,Dark Brown,70,Squig,75,Fisherman Black,95,Blue Tongue,85,Cyclops,65,Iridescent Sunhat,115,None,0,585,585,0,585,2479,1724,Reloaded
2853,Squig #2853,Reloaded,,Pink,60,Purple Elf,85,Squig Elf,80,Tattoo,105,Smile,70,Angry Triple,75,Rice Dome,115,None,0,590,590,0,590,2328,1522,Reloaded
2854,Squig #2854,Reloaded,,Orange,60,Beige Elf,80,Squig Elf,80,Yellow Puffy,90,Sad,70,Cyclops,65,Bald,95,None,0,540,540,0,540,4073,3927,Reloaded
2855,Squig #2855,Reloaded,,Grey Splash,70,Brown,70,Squig,75,Yellow Puffy,90,Neutral,65,Angry Cyclops,70,Green Beanie,90,None,0,530,530,0,530,4307,4255,Reloaded
2856,Squig #2856,Reloaded,,Green Splash,70,Green Elf,85,Squig Elf,80,Black Hoodie,85,Oh,70,Surgery Lashes,85,Nurse,95,None,0,570,570,0,570,3009,2450,Reloaded
2857,Squig #2857,Reloaded,,Purple,60,Beige,70,Squig,75,Cowboy Green,100,Afraid,70,Bionic Lashes,80,Blue Ugly Cap,95,None,0,550,550,0,550,3760,3487,Reloaded
2858,Squig #2858,Reloaded,,Orange,60,Green Elf,85,Squig Elf,80,Baseball Jersey Blue,90,Open,70,Cyclops,65,Afro Blonde,95,None,0,545,545,0,545,3920,3709,Reloaded
2859,Squig #2859,Reloaded,,Grey,60,Brown,70,Squig,75,Green White Polo,90,Blue Tongue,85,Anger Cyclops,75,Ice Cream,110,None,0,565,565,0,565,3212,2713,Reloaded
2860,Squig #2860,Reloaded,,Yellow Boom,70,Dark Zombie,95,Zombie,110,Black Suit,95,Neutral,65,Eye Patch,90,Bow,90,None,0,615,615,0,615,1715,658,Reloaded
2861,Squig #2861,Reloaded,,Grey,60,Dark Robot,110,Robot,120,Fastfood Shirt,100,Neutral,65,Eye Patch,90,Pink Bowl,85,None,0,630,630,0,630,1477,321,Reloaded
2862,Squig #2862,Reloaded,,Orange,60,Dark Brown Elf,80,Squig Elf,80,Army Tee,95,Giant Tongue,90,Angry Triple Lashes,75,Gold Hoops,140,None,0,620,620,0,620,1611,517,Reloaded
2863,Squig #2863,Reloaded,,Pink Portal,80,Dark Brown,70,Squig,75,Black Tee,85,Open,70,Eye Patch,90,Brown Pigtails,95,None,0,565,565,0,565,3212,2713,Reloaded
2864,Squig #2864,Reloaded,,Green Splash,70,Brown,70,Squig,75,Baseball Jersey Red,90,Afraid,70,Gold Terminator,120,Yellow Punk,85,None,0,580,580,0,580,2630,1928,Reloaded
2865,Squig #2865,Reloaded,,Grey,60,Brown,70,Squig,75,White Tee Red Bandana,90,Smile,70,Cyclops,65,Sombrero,110,None,0,540,540,0,540,4073,3927,Reloaded
2866,Squig #2866,Reloaded,,Pink,60,Green,80,Squig,75,Ugly Long Tee,95,Toothless,75,Angry Cyclops Lashes,75,Pink Cowboy,100,Ugly Necklace,40,600,600,0,600,2048,1127,Reloaded
2867,Squig #2867,Reloaded,,Yellow,60,Dark Brown Elf,80,Squig Elf,80,Red Bralette,90,Sewn,90,Cyclops Lashes,65,Fresh Cut,100,Multi Earring,25,590,590,0,590,2328,1522,Reloaded
2868,Squig #2868,Reloaded,,Pink,60,Purple Elf,85,Squig Elf,80,Triangle Longue Tee,85,Oh,70,Angry Cyclops,70,Multi Cap,105,None,0,555,555,0,555,3577,3233,Reloaded
2869,Squig #2869,Reloaded,,Yellow,60,Brown Elf,80,Squig Elf,80,Triangle Longue Tee,85,Oh,70,Triple,65,Pink Beanie,95,None,0,535,535,0,535,4193,4092,Reloaded
2870,Squig #2870,Reloaded,,Light Blue Boom,70,Dark Brown,70,Squig,75,Black Sweat,80,Blue Tongue,85,Cyclops,65,White Backwards Cap,95,None,0,540,540,0,540,4073,3927,Reloaded
2871,Squig #2871,Reloaded,,Purple,60,Brown Elf,80,Squig Elf,80,Ugly Long Tee,95,Open,70,Angry Cyclops Lashes,75,Crown,110,Smile Necklace,30,600,600,0,600,2048,1127,Reloaded
2872,Squig #2872,Reloaded,,Orange Splash,70,Beige,70,Squig,75,Varisty Blue,90,Afraid,70,Angry Triple Lashes,75,Nurse,95,None,0,545,545,0,545,3920,3709,Reloaded
2873,Squig #2873,Reloaded,,Green Boom,70,Dark Brown Elf,80,Squig Elf,80,Blue Overalls,90,Smile,70,Cyclops Lashes,65,Yellow Sunhat,95,None,0,550,550,0,550,3760,3487,Reloaded
2874,Squig #2874,Reloaded,,Green,60,Green Elf,85,Squig Elf,80,Black Tee Yellow Bandana,90,Neutral,65,Angry Cyclops Lashes,75,Green Visor,110,Parakeet,45,610,610,0,610,1818,810,Reloaded
2875,Squig #2875,Reloaded,,Green Boom,70,Beige,70,Squig,75,Blue Tracksuit,90,Afraid,70,Triple Lashes,65,Yellow Sunhat,95,None,0,535,535,0,535,4193,4092,Reloaded
2876,Squig #2876,Reloaded,,Light Blue Boom,70,Brown,70,Squig,75,White Sweat,90,Smile,70,Angry Cyclops Lashes,75,Pink Bowl,85,None,0,535,535,0,535,4193,4092,Reloaded
2877,Squig #2877,Reloaded,,Yellow,60,Dark Brown,70,Squig,75,Red Tracksuit,90,Sad,70,Cyclops,65,Dragon Ball Hair,130,None,0,560,560,0,560,3390,2969,Reloaded
2878,Squig #2878,Reloaded,,Yellow,60,Brown,70,Squig,75,Purple Transparent Shirt,100,Open,70,Bionic Lashes,80,Bandana,100,Green Laser,50,605,605,0,605,1936,962,Reloaded
2879,Squig #2879,Reloaded,,Yellow,60,Dark Zombie,95,Zombie,110,Blue Puffy,90,Neutral,65,Triple Lashes,65,Dennis Pink,105,Monocle,40,630,630,0,630,1477,321,Reloaded
2880,Squig #2880,Reloaded,,Pink Boom,70,Green,80,Squig,75,Flame Sweat,95,Tongue,80,Bionic Lashes,80,Afro Brown,100,Multi Laser,70,650,650,0,650,1332,110,Reloaded
2881,Squig #2881,Reloaded,,Pink Portal,80,Zombie,100,Zombie,110,White Tank,80,Toothless,75,Cyclops,65,Yellow Punk,85,None,0,595,595,0,595,2191,1327,Reloaded
2882,Squig #2882,Reloaded,,Grey,60,Green,80,Squig,75,Ugly Fighting Club Belt,105,Smile,70,Sleepy Triple,75,Pink Ugly Cap,95,None,0,560,560,0,560,3390,2969,Reloaded
2883,Squig #2883,Reloaded,,Grey Boom,70,Purple Elf,85,Squig Elf,80,420 Shirt,100,Tongue,80,Angry Cyclops Lashes,75,Bow,90,None,0,580,580,0,580,2630,1928,Reloaded
2884,Squig #2884,Reloaded,,Green,60,Green Elf,85,Squig Elf,80,Fisherman Black,95,Toothless,75,Suspect Cyclops,80,Green Ugly Cap,85,Blunt,40,600,600,0,600,2048,1127,Reloaded
2885,Squig #2885,Reloaded,,Green,60,Green,80,Squig,75,Red Bathrobe,95,Open,70,Angry Triple Lashes,75,Multi Cap,105,Blunt,40,600,600,0,600,2048,1127,Reloaded
2886,Squig #2886,Reloaded,,Pink,60,Green,80,Squig,75,Ugly Hockey Jersey,100,Oh,70,Triple,65,Brown Pigtails,95,None,0,545,545,0,545,3920,3709,Reloaded
2887,Squig #2887,Reloaded,,Orange Portal,80,Brown Elf,80,Squig Elf,80,Iridescent Shirt,110,Afraid,70,Surgery,85,Afro Blonde,95,None,0,600,600,0,600,2048,1127,Reloaded
2888,Squig #2888,Reloaded,,Light Blue,60,Brown,70,Squig,75,White Tee Red Bandana,90,Sad,70,Cyclops,65,Yellow Punk,85,None,0,515,515,0,515,4425,4416,Reloaded
2889,Squig #2889,Reloaded,,Green,60,Zombie,100,Zombie,110,Prison,90,Neutral,65,Cyclops Lashes,65,Green Ugly Cap,85,None,0,575,575,0,575,2816,2189,Reloaded
2890,Squig #2890,Reloaded,,Yellow,60,Beige,70,Squig,75,Black Tank,80,Mustache,85,Triple Lashes,65,Watermelon Bucket,110,Weed Necklace,40,585,585,0,585,2479,1724,Reloaded
2891,Squig #2891,Reloaded,,Yellow,60,Beige Elf,80,Squig Elf,80,Born Ugly Tank,90,Afraid,70,Cyclops,65,Visor,120,None,0,565,565,0,565,3212,2713,Reloaded
2892,Squig #2892,Reloaded,,Purple Boom,70,Beige,70,Squig,75,Varisty Blue,90,Toothless,75,Angry Cyclops Lashes,75,Yellow Bowl,85,None,0,540,540,0,540,4073,3927,Reloaded
2893,Squig #2893,Reloaded,,Grey Splash,70,Beige,70,Squig,75,Purple Hoodie,85,Neutral,65,Triple,65,Afro Brown,100,None,0,530,530,0,530,4307,4255,Reloaded
2894,Squig #2894,Reloaded,,Grey Splash,70,Green Elf,85,Squig Elf,80,Fastfood Shirt,100,Open,70,Sleepy Triple,75,Parted,95,None,0,575,575,0,575,2816,2189,Reloaded
2895,Squig #2895,Reloaded,,Orange Portal,80,Brown,70,Squig,75,'67 Tracksuit,105,Oh,70,Cyclops Lashes,65,Yellow Punk,85,None,0,550,550,0,550,3760,3487,Reloaded
2896,Squig #2896,Reloaded,,Light Blue,60,Amphibian Green,110,Amphibian,110,Black Hoodie,85,Gold Giant Tongue,100,Angry Triple,75,Black Cap,90,None,0,630,630,0,630,1477,321,Reloaded
2897,Squig #2897,Reloaded,,Purple Splash,70,Brown Elf,80,Squig Elf,80,White Sweat,90,Oh,70,Triple Lashes,65,Skate Pink,110,Parakeet,45,610,610,0,610,1818,810,Reloaded
2898,Squig #2898,Reloaded,,Green,60,Beige,70,Squig,75,Varisty Blue,90,Open,70,Triple Lashes,65,Yellow Sunhat,95,None,0,525,525,0,525,4368,4335,Reloaded
2899,Squig #2899,Reloaded,,Yellow Boom,70,Brown Elf,80,Squig Elf,80,Multi Overalls,90,Sad,70,Triple Lashes,65,Blonde Hair Bandana,90,Sad Necklace,35,580,580,0,580,2630,1928,Reloaded
2900,Squig #2900,Reloaded,,Orange Splash,70,Dark Brown,70,Squig,75,Pet Lover Bag,110,Mustache,85,Surgery Lashes,85,Plunger,115,None,0,610,610,0,610,1818,810,Reloaded
2901,Squig #2901,Reloaded,,Grey,60,Dark Brown Elf,80,Squig Elf,80,Cowboy Red,90,Neutral,65,Angry Triple Lashes,75,Bow,90,Gold Earring,20,560,560,0,560,3390,2969,Reloaded
2902,Squig #2902,Reloaded,,Green Boom,70,Beige Elf,80,Squig Elf,80,Varisty Blue,90,Sad,70,Cyclops,65,White Backwards Cap,95,None,0,550,550,0,550,3760,3487,Reloaded
2903,Squig #2903,Reloaded,,Light Blue Splash,70,Dark Brown,70,Squig,75,Basketball Yellow,100,Sad,70,Triple,65,Multi Cap,105,None,0,555,555,0,555,3577,3233,Reloaded
2904,Squig #2904,Reloaded,,Purple,60,Purple Elf,85,Squig Elf,80,Purple Tee,80,Tongue,80,Angry Cyclops,70,Pink Bowl,85,None,0,540,540,0,540,4073,3927,Reloaded
2905,Squig #2905,Reloaded,,Grey Portal,80,Brown,70,Squig,75,Black Suit,95,Mustache,85,Bionic,80,Skate Pink,110,Yellow Laser,55,650,650,0,650,1332,110,Reloaded
2906,Squig #2906,Reloaded,,Pink,60,Beige,70,Squig,75,Black Sweat,80,Smile,70,Eye Patch,90,Mountie,95,Sad Necklace,35,575,575,0,575,2816,2189,Reloaded
2907,Squig #2907,Reloaded,,Orange Portal,80,Brown,70,Squig,75,Black Tank,80,Neutral,65,Triple,65,Green Cap,90,Weed Necklace,40,565,565,0,565,3212,2713,Reloaded
2908,Squig #2908,Reloaded,,Purple Splash,70,Brown,70,Squig,75,Black Tank,80,Afraid,70,Angry Cyclops,70,Green Beanie,90,None,0,525,525,0,525,4368,4335,Reloaded
2909,Squig #2909,Reloaded,,Light Blue Splash,70,Brown Elf,80,Squig Elf,80,White Army Tee,95,Afraid,70,Angry Cyclops,70,Nurse,95,None,0,560,560,0,560,3390,2969,Reloaded
2910,Squig #2910,Reloaded,,Orange Splash,70,Dark Brown Elf,80,Squig Elf,80,Varisty Blue,90,Sad,70,Cyclops,65,Mountie,95,None,0,550,550,0,550,3760,3487,Reloaded
2911,Squig #2911,Reloaded,,Pink Splash,70,Brown,70,Squig,75,Cowboy Red,90,Smile,70,Angry Cyclops Lashes,75,Yellow Bowl,85,Gold Earring,20,555,555,0,555,3577,3233,Reloaded
2912,Squig #2912,Reloaded,,Pink,60,Amphibian Green,110,Amphibian,110,Ugly Side of the Moon,105,Neutral,65,Angry Cyclops Lashes,75,White Bowl,95,None,0,620,620,0,620,1611,517,Reloaded
2913,Squig #2913,Reloaded,,Pink Boom,70,Purple Elf,85,Squig Elf,80,Ugly Lifeguard,105,Smile,70,Cyclops,65,Afro Brown,100,Nouns Glasses,45,620,620,0,620,1611,517,Reloaded
2914,Squig #2914,Reloaded,,Grey,60,Green,80,Squig,75,Naked,90,Smile,70,Triple Lashes,65,Afro Brown,100,Gold Earring,20,560,560,0,560,3390,2969,Reloaded
2915,Squig #2915,Reloaded,,Pink,60,Green,80,Squig,75,Purple Tee,80,Afraid,70,Cyclops Lashes,65,Blonde Hair Bandana,90,Sad Necklace,35,555,555,0,555,3577,3233,Reloaded
2916,Squig #2916,Reloaded,,Yellow Boom,70,Crystal Elf,115,Squig Elf,80,Fisherman Multi,95,Tape,90,Bionic,80,Mountie,95,Yellow Laser,55,680,680,0,680,1284,43,Reloaded
2917,Squig #2917,Reloaded,,Orange,60,Beige,70,Squig,75,Baseball Jersey Blue,90,Smile,70,Cyclops Lashes,65,Green Mountie,105,Smile Necklace,30,565,565,0,565,3212,2713,Reloaded
2918,Squig #2918,Reloaded,,Grey Boom,70,Beige,70,Squig,75,Fisherman Multi,95,Neutral,65,Angry Triple Lashes,75,Cowboy,95,None,0,545,545,0,545,3920,3709,Reloaded
2919,Squig #2919,Reloaded,,Pink,60,Dark Brown Elf,80,Squig Elf,80,Super Ugly,110,Afraid,70,Angry Triple,75,Bandana,100,None,0,575,575,0,575,2816,2189,Reloaded
2920,Squig #2920,Reloaded,,Light Blue Splash,70,Brown Elf,80,Squig Elf,80,'67 Jersey,105,Oh,70,Angry Triple,75,Afro Blonde,95,None,0,575,575,0,575,2816,2189,Reloaded
2921,Squig #2921,Reloaded,,Light Blue Boom,70,Beige,70,Squig,75,Flowers Overalls,95,Toothless,75,Suspect Cyclops,80,Blonde Pigtails,95,Ugly Necklace,40,600,600,0,600,2048,1127,Reloaded
2922,Squig #2922,Reloaded,,Yellow Boom,70,Purple,80,Squig,75,Pink Surf Lycra,90,Smile,70,Cyclops Lashes,65,Watermelon Bucket,110,Gold Earring,20,580,580,0,580,2630,1928,Reloaded
